chr1	x1	x2	chr2	y1	y2	color	comment
chr4	91300000	91400000	chr4	94000000	94100000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	94100000	94200000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	94200000	94300000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	94400000	94500000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	94500000	94600000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	94600000	94700000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	94800000	94900000	0,0,255	significant differentially interacting region
chr4	91300000	91400000	chr4	95000000	95100000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	92700000	92800000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	92800000	92900000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	92900000	93000000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93000000	93100000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93100000	93200000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93200000	93300000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93300000	93400000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93400000	93500000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93500000	93600000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93800000	93900000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	93900000	94000000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94000000	94100000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94100000	94200000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94300000	94400000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94400000	94500000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94500000	94600000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94600000	94700000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94700000	94800000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	94800000	94900000	0,0,255	significant differentially interacting region
chr4	91400000	91500000	chr4	95000000	95100000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	92500000	92600000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	92900000	93000000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	93000000	93100000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	93300000	93400000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	93600000	93700000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	93800000	93900000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	94400000	94500000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	94600000	94700000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	94800000	94900000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	94900000	95000000	0,0,255	significant differentially interacting region
chr4	91500000	91600000	chr4	95700000	95800000	0,0,255	significant differentially interacting region
chr4	91600000	91700000	chr4	92800000	92900000	0,0,255	significant differentially interacting region
chr4	91600000	91700000	chr4	93000000	93100000	0,0,255	significant differentially interacting region
chr4	93800000	93900000	chr4	112500000	112600000	0,0,255	significant differentially interacting region
chr4	95500000	95600000	chr4	96000000	96100000	0,0,255	significant differentially interacting region
chr4	95500000	95600000	chr4	97300000	97400000	0,0,255	significant differentially interacting region
chr4	96000000	96100000	chr4	97200000	97300000	0,0,255	significant differentially interacting region
chr4	96000000	96100000	chr4	98000000	98100000	0,0,255	significant differentially interacting region
chr4	96000000	96100000	chr4	98100000	98200000	0,0,255	significant differentially interacting region
chr4	96000000	96100000	chr4	98600000	98700000	0,0,255	significant differentially interacting region
chr4	96000000	96100000	chr4	98800000	98900000	0,0,255	significant differentially interacting region
chr4	96000000	96100000	chr4	98900000	99000000	0,0,255	significant differentially interacting region
chr4	96100000	96200000	chr4	97200000	97300000	0,0,255	significant differentially interacting region
chr4	96100000	96200000	chr4	98600000	98700000	0,0,255	significant differentially interacting region
chr4	96100000	96200000	chr4	98800000	98900000	0,0,255	significant differentially interacting region
chr4	96100000	96200000	chr4	98900000	99000000	0,0,255	significant differentially interacting region
chr4	96400000	96500000	chr4	98800000	98900000	0,0,255	significant differentially interacting region
chr4	97300000	97400000	chr4	98600000	98700000	0,0,255	significant differentially interacting region
chr4	99000000	99100000	chr4	100300000	100400000	0,0,255	significant differentially interacting region
chr4	99300000	99400000	chr4	100300000	100400000	0,0,255	significant differentially interacting region
chr4	100900000	101000000	chr4	102800000	102900000	0,0,255	significant differentially interacting region
chr4	100900000	101000000	chr4	103200000	103300000	0,0,255	significant differentially interacting region
chr4	101000000	101100000	chr4	102800000	102900000	0,0,255	significant differentially interacting region
chr4	101000000	101100000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101000000	101100000	chr4	103200000	103300000	0,0,255	significant differentially interacting region
chr4	101100000	101200000	chr4	103200000	103300000	0,0,255	significant differentially interacting region
chr4	101100000	101200000	chr4	103800000	103900000	0,0,255	significant differentially interacting region
chr4	101200000	101300000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101300000	101400000	chr4	102900000	103000000	0,0,255	significant differentially interacting region
chr4	101300000	101400000	chr4	103000000	103100000	0,0,255	significant differentially interacting region
chr4	101300000	101400000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101300000	101400000	chr4	103200000	103300000	0,0,255	significant differentially interacting region
chr4	101300000	101400000	chr4	103800000	103900000	0,0,255	significant differentially interacting region
chr4	101400000	101500000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101400000	101500000	chr4	103200000	103300000	0,0,255	significant differentially interacting region
chr4	101400000	101500000	chr4	103800000	103900000	0,0,255	significant differentially interacting region
chr4	101500000	101600000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101600000	101700000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101600000	101700000	chr4	103800000	103900000	0,0,255	significant differentially interacting region
chr4	101700000	101800000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	101800000	101900000	chr4	140400000	140500000	0,0,255	significant differentially interacting region
chr4	102000000	102100000	chr4	103100000	103200000	0,0,255	significant differentially interacting region
chr4	102000000	102100000	chr4	169400000	169500000	0,0,255	significant differentially interacting region
chr4	102100000	102200000	chr4	102600000	102700000	0,0,255	significant differentially interacting region
chr4	103500000	103600000	chr4	103900000	104000000	0,0,255	significant differentially interacting region
chr4	104000000	104100000	chr4	104700000	104800000	0,0,255	significant differentially interacting region
chr4	104000000	104100000	chr4	104800000	104900000	0,0,255	significant differentially interacting region
chr4	104100000	104200000	chr4	104600000	104700000	0,0,255	significant differentially interacting region
chr4	104100000	104200000	chr4	104800000	104900000	0,0,255	significant differentially interacting region
chr4	104300000	104400000	chr4	104800000	104900000	0,0,255	significant differentially interacting region
chr4	104900000	105000000	chr4	105700000	105800000	0,0,255	significant differentially interacting region
chr4	104900000	105000000	chr4	106300000	106400000	0,0,255	significant differentially interacting region
chr4	108900000	109000000	chr4	109400000	109500000	0,0,255	significant differentially interacting region
chr4	110900000	111000000	chr4	111100000	111200000	0,0,255	significant differentially interacting region
chr4	110900000	111000000	chr4	111400000	111500000	0,0,255	significant differentially interacting region
chr4	111500000	111600000	chr4	112300000	112400000	0,0,255	significant differentially interacting region
chr4	111500000	111600000	chr4	112400000	112500000	0,0,255	significant differentially interacting region
chr4	111500000	111600000	chr4	112500000	112600000	0,0,255	significant differentially interacting region
chr4	113900000	114000000	chr4	119300000	119400000	0,0,255	significant differentially interacting region
chr4	114000000	114100000	chr4	119500000	119600000	0,0,255	significant differentially interacting region
chr4	114100000	114200000	chr4	116600000	116700000	0,0,255	significant differentially interacting region
